seed,amplitude,snr,solver,protocol,distance,lam,shrink,device,backend,field_scale,field_terms,unexplained_pct,rms_log,planted_cv_pct,floor_pct,unexplained_brain_pct,rms_log_brain,planted_cv_brain_pct,floor_brain_pct,iterations,seconds,baseline_seconds,timestamp,git_commit,torch_version,host
13,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.84415,0.0186537,4.05033,0.00298108,0.783303,0.00786713,3.34827,0.0022011,30,3.393,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.57123,0.0261822,4.05033,0.00298108,1.32822,0.0134166,3.34827,0.0022011,30,3.38,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.08728,0.0516011,4.05033,0.00298108,3.30469,0.0333145,3.34827,0.0022011,30,3.356,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.89893,0.0400385,8.10184,0.00584614,1.72791,0.0174963,6.70213,0.00394054,30,3.363,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.57455,0.0472276,8.10184,0.00584614,2.27581,0.0231571,6.70213,0.00394054,30,3.604,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.04673,0.0623302,8.10184,0.00584614,3.64829,0.037037,6.70213,0.00394054,30,2.956,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.09162,0.0840996,16.2094,0.0131298,4.06685,0.041643,13.4247,0.00849386,30,2.782,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.38353,0.087172,16.2094,0.0131298,4.3557,0.0446466,13.4247,0.00849386,30,2.78,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
13,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.88968,0.0924904,16.2094,0.0131298,4.98427,0.0510779,13.4247,0.00849386,30,2.95,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.77977,0.0272348,4.54633,0.00229305,1.24387,0.0124234,3.80653,0.00201862,30,2.704,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.87131,0.0287384,4.54633,0.00229305,1.65281,0.0167282,3.80653,0.00201862,30,2.746,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.60763,0.0463998,4.54633,0.00229305,3.29442,0.0333895,3.80653,0.00201862,30,2.919,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.57737,0.0550539,9.00622,0.00476783,2.76435,0.0280063,7.57758,0.00421876,30,2.598,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.59918,0.0560125,9.00622,0.00476783,3.12236,0.0319279,7.57758,0.00421876,30,2.773,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.22795,0.0629852,9.00622,0.00476783,4.12263,0.042195,7.57758,0.00421876,30,2.856,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.6242,0.102824,17.6734,0.013065,5.36293,0.0544209,15.0144,0.012035,30,2.9,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.7552,0.104872,17.6734,0.013065,5.58729,0.0570231,15.0144,0.012035,30,2.77,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
14,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8966,0.107344,17.6734,0.013065,6.05063,0.0619522,15.0144,0.012035,30,2.977,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.25256,0.0231752,3.96115,0.00276719,0.983742,0.00992348,3.37665,0.00160738,30,2.61,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.02464,0.0311359,3.96115,0.00276719,1.46914,0.014851,3.37665,0.00160738,30,2.841,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.56625,0.0566439,3.96115,0.00276719,3.37413,0.0339835,3.37665,0.00160738,30,2.646,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.20964,0.0439743,8.11356,0.00647506,1.93228,0.0196288,6.86777,0.00395029,30,2.774,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.87445,0.0508604,8.11356,0.00647506,2.38835,0.0242942,6.86777,0.00395029,30,2.69,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.8503,0.0706905,8.11356,0.00647506,3.96524,0.0400922,6.86777,0.00395029,30,2.893,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.78936,0.0944448,17.0432,0.0238363,4.51134,0.0466016,14.2117,0.0218891,30,2.759,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.20627,0.0985516,17.0432,0.0238363,4.92811,0.0507761,14.2117,0.0218891,30,2.936,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
15,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.72002,0.103377,17.0432,0.0238363,5.65291,0.0580219,14.2117,0.0218891,30,2.607,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.40497,0.0244946,3.66474,0.00796446,1.20987,0.0122043,2.81934,0.00685194,30,2.863,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.65557,0.0371123,3.66474,0.00796446,2.08416,0.0210506,2.81934,0.00685194,30,2.827,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.7122,0.0675052,3.66474,0.00796446,4.23624,0.0426342,2.81934,0.00685194,30,2.816,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.60633,0.0571616,7.39708,0.0132142,2.93488,0.0297094,5.67719,0.00875658,30,2.385,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.10266,0.0721438,7.39708,0.0132142,3.98982,0.0403716,5.67719,0.00875658,30,2.375,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.99646,0.0907855,7.39708,0.0132142,5.43631,0.054751,5.67719,0.00875658,30,2.328,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8209,0.111584,15.0828,0.0675446,5.73859,0.058382,11.5137,0.0726314,30,2.425,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.3321,0.116701,15.0828,0.0675446,6.1611,0.0626585,11.5137,0.0726314,30,2.397,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
16,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.7641,0.120783,15.0828,0.0675446,6.7115,0.0680842,11.5137,0.0726314,30,2.376,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.54339,0.0256572,4.52768,0.00280336,0.969999,0.00974379,3.90114,0.00269,30,2.39,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.99062,0.0304561,4.52768,0.00280336,1.32355,0.0133505,3.90114,0.00269,30,2.334,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.319,0.0538075,4.52768,0.00280336,3.22753,0.0324325,3.90114,0.00269,30,2.387,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.6034,0.0577429,9.08495,0.00610093,2.37537,0.024178,7.84108,0.00587901,30,2.432,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.08838,0.0629022,9.08495,0.00610093,2.82683,0.0287573,7.84108,0.00587901,30,2.388,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.21522,0.0743245,9.08495,0.00610093,3.95975,0.040095,7.84108,0.00587901,30,2.333,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8319,0.113123,18.2849,0.0144151,5.81493,0.060371,15.8389,0.0138501,30,2.382,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.1553,0.116508,18.2849,0.0144151,6.14072,0.0637946,15.8389,0.0138501,30,2.353,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
17,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.2441,0.117315,18.2849,0.0144151,6.42437,0.0666887,15.8389,0.0138501,30,2.376,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.65532,0.0269638,5.15763,0.00307719,1.37714,0.0139498,4.52636,0.00241444,30,2.411,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.45155,0.0353246,5.15763,0.00307719,2.04135,0.0207726,4.52636,0.00241444,30,2.412,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.49184,0.055814,5.15763,0.00307719,3.64947,0.0370537,4.52636,0.00241444,30,2.394,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.56885,0.0574455,10.3687,0.00724825,3.22259,0.0331291,9.07604,0.00658691,30,2.385,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.9575,0.0616018,10.3687,0.00724825,3.58588,0.0368768,9.07604,0.00658691,30,2.262,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.93861,0.071489,10.3687,0.00724825,4.46343,0.0457324,9.07604,0.00658691,30,2.359,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1054,0.104102,20.9244,0.0206634,5.98654,0.0619253,18.2309,0.0207934,30,2.401,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.328,0.106668,20.9244,0.0206634,6.23436,0.0645383,18.2309,0.0207934,30,2.334,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
18,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.6427,0.110014,20.9244,0.0206634,6.74086,0.069727,18.2309,0.0207934,30,2.225,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.08692,0.0209477,3.8229,0.0022607,0.891951,0.00895294,2.77565,0.00157815,30,2.541,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.9856,0.0302107,3.8229,0.0022607,1.56537,0.0157681,2.77565,0.00157815,30,2.382,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.8567,0.0588272,3.8229,0.0022607,3.72538,0.0374687,2.77565,0.00157815,30,2.394,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.96337,0.0504655,7.67324,0.00451552,2.24782,0.0227438,5.55738,0.00264871,30,2.367,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.88676,0.0600627,7.67324,0.00451552,3.01843,0.0305732,5.55738,0.00264871,30,2.549,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.82366,0.0793672,7.67324,0.00451552,4.71679,0.0475962,5.55738,0.00264871,30,2.413,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.1268,0.104671,15.4667,0.011094,5.0991,0.0521448,11.1436,0.00715677,30,2.475,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.5393,0.108961,15.4667,0.011094,5.47217,0.0559535,11.1436,0.00715677,30,2.327,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
19,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.8309,0.111897,15.4667,0.011094,5.94634,0.0606854,11.1436,0.00715677,30,2.432,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.71717,0.0172531,4.05967,0.00161096,0.792845,0.00790847,3.20244,0.00122338,30,2.447,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.1788,0.0221786,4.05967,0.00161096,1.04657,0.0105413,3.20244,0.00122338,30,2.398,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.33803,0.0440216,4.05967,0.00161096,2.78736,0.0280173,3.20244,0.00122338,30,2.378,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.59952,0.036364,8.08774,0.00323588,1.6094,0.0160522,6.39393,0.00239086,30,2.43,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.86869,0.0395722,8.08774,0.00323588,1.75114,0.0176521,6.39393,0.00239086,30,2.5,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.13742,0.0529811,8.08774,0.00323588,2.90106,0.0293355,6.39393,0.00239086,30,2.458,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.09925,0.0819608,16.0583,0.00740932,3.82739,0.0381268,12.7456,0.00577228,30,2.488,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.35023,0.0851212,16.0583,0.00740932,4.00884,0.0402124,12.7456,0.00577228,30,2.545,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
20,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.95568,0.0924619,16.0583,0.00740932,4.53993,0.0460216,12.7456,0.00577228,30,2.398,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.47627,0.0148676,2.99698,0.00354402,0.796719,0.00801865,2.17704,0.00279842,30,2.427,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.32597,0.0234973,2.99698,0.00354402,1.54951,0.015654,2.17704,0.00279842,30,2.467,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.90557,0.0591235,2.99698,0.00354402,4.02233,0.0405359,2.17704,0.00279842,30,2.38,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.14398,0.0318392,6.09176,0.00632177,1.78153,0.0180611,4.3992,0.00399114,30,2.359,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.4068,0.0446959,6.09176,0.00632177,2.76899,0.0281609,4.3992,0.00399114,30,2.431,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.15539,0.0720099,6.09176,0.00632177,4.65734,0.0471213,4.3992,0.00399114,30,2.395,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.55136,0.0776138,12.6107,0.0246048,4.16909,0.0427729,8.99035,0.0232216,30,2.342,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.23983,0.0846969,12.6107,0.0246048,4.70269,0.0481908,8.99035,0.0232216,30,2.341,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
21,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.17663,0.0939602,12.6107,0.0246048,5.58843,0.0569836,8.99035,0.0232216,30,2.39,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,1.72407,0.0173698,3.23231,0.0019604,0.852402,0.00860528,2.40248,0.00166794,30,2.558,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.37598,0.024193,3.23231,0.0019604,1.44499,0.0146595,2.40248,0.00166794,30,2.573,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.8592,0.0739952,3.23231,0.0019604,4.5573,0.0451811,2.40248,0.00166794,30,2.587,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.6827,0.037789,6.56999,0.00387989,1.90803,0.0195312,4.853,0.00319601,30,2.63,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.20085,0.043285,6.56999,0.00387989,2.44699,0.0250798,4.853,0.00319601,30,2.637,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.06427,0.0616968,6.56999,0.00387989,3.97186,0.0404031,4.853,0.00319601,30,2.838,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.59375,0.0678723,13.5922,0.00800466,3.45718,0.035641,9.90884,0.00624201,30,2.618,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.03085,0.0727593,13.5922,0.00800466,3.90905,0.0403498,9.90884,0.00624201,30,2.889,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
22,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.95919,0.0825257,13.5922,0.00800466,4.81748,0.0495845,9.90884,0.00624201,30,2.679,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.47908,0.0248652,4.45267,0.00142494,1.01961,0.0102333,3.63387,0.000984382,30,2.859,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.25498,0.0330151,4.45267,0.00142494,1.65959,0.01674,3.63387,0.000984382,30,2.75,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.69586,0.0573755,4.45267,0.00142494,3.57359,0.0359548,3.63387,0.000984382,30,2.683,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.94432,0.0607369,8.909,0.00317018,2.72941,0.0276999,7.26901,0.00242193,30,2.609,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,6.44496,0.0660412,8.909,0.00317018,3.24601,0.0329593,7.26901,0.00242193,30,2.773,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,7.38495,0.0755287,8.909,0.00317018,4.28643,0.0433958,7.26901,0.00242193,30,2.972,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.4824,0.107662,17.8293,0.00865756,5.16737,0.0528831,14.5424,0.00789459,30,3.1,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,10.7745,0.110888,17.8293,0.00865756,5.44776,0.0557653,14.5424,0.00789459,30,2.961,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
23,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,11.0583,0.113866,17.8293,0.00865756,5.98276,0.0611966,14.5424,0.00789459,30,2.889,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.21327,0.0223001,4.09319,0.0015522,1.08514,0.010825,3.49858,0.00108856,30,3.073,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.45297,0.0250118,4.09319,0.0015522,1.13455,0.0114319,3.49858,0.00108856,30,3.106,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.74203,0.0481069,4.09319,0.0015522,2.92111,0.0293389,3.49858,0.00108856,30,2.932,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.4,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.40097,0.0444827,8.21065,0.00315183,2.30186,0.0229124,6.99524,0.0022412,30,3.064,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.4,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,4.49206,0.0459366,8.21065,0.00315183,2.18926,0.0220578,6.99524,0.0022412,30,3.05,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.4,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.97886,0.0618422,8.21065,0.00315183,3.2933,0.0333926,6.99524,0.0022412,30,2.767,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.8,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,8.912,0.0924535,16.5234,0.00707051,5.07922,0.0509987,13.9835,0.00517041,30,2.808,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.8,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.00329,0.0941659,16.5234,0.00707051,4.95547,0.0502119,13.9835,0.00517041,30,3.085,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
24,0.8,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,9.31305,0.0983541,16.5234,0.00707051,5.10874,0.0524195,13.9835,0.00517041,30,2.97,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.2,inf,normal,fixed30,75,1e-07,4,cpu,torch,400,8,2.45328,0.0251989,4.60232,0.005527,1.05413,0.0106501,3.76495,0.00482561,30,2.782,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.2,40,normal,fixed30,75,1e-07,4,cpu,torch,400,8,3.2039,0.0328695,4.60232,0.005527,1.64324,0.016614,3.76495,0.00482561,30,2.978,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
25,0.2,20,normal,fixed30,75,1e-07,4,cpu,torch,400,8,5.84726,0.0592623,4.60232,0.005527,3.66734,0.0369209,3.76495,0.00482561,30,3.11,2.22,2026-08-01T01:51:24,9124b27,2.13.0+cu130,gonzalo
